date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:46:39	14306/14306	---M--	200	added ('OK')	application/javascript	date:Fri,%2014%20Jul%202017%2000:20:50%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery-slimscroll/jquery.slimscroll.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery-slimscroll/jquery.slimscroll.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:42	211249/211249	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2233ab1-5cee6cd1-cbf66853c2ae2183;gz%22	http://www.amcharts.com/lib/3/amcharts.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/amcharts.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:43	25965/25965	---M--	200	added ('OK')	application/javascript	date:Mon,%2003%20Jul%202017%2017:45:44%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/fastclick/lib/fastclick.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/fastclick/lib/fastclick.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:43	12849/12849	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223248-5cee6cd3-ee7d8d8977922250;gz%22	http://www.amcharts.com/lib/3/gauge.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/gauge.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:44	49850/49850	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22c312-5cee6cd3-edec856862b3b6a;gz%22	http://www.amcharts.com/lib/3/serial.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/serial.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:45	59481/59481	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22e8bd-5cee6cd2-b2b2b9f64aee7bbd;gz%22	http://www.amcharts.com/lib/3/amstock.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/amstock.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:45	14780/14780	---M-Z	200	added ('OK')	application/x-javascript	etag:%2239bc-5cee6cd3-8aaa4555134fba30;gz%22	http://www.amcharts.com/lib/3/pie.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/pie.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:46	4602/4602	---M-Z	200	added ('OK')	application/x-javascript	etag:%2211fa-5bf5695c-6341485110feae7e;gz%22	http://www.amcharts.com/lib/3/plugins/animate/animate.min.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/plugins/animate/animate.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:46	62806/62806	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f556-5d9f1079-3095ce2ddf971bb;gz%22	http://www.amcharts.com/lib/3/plugins/export/export.min.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/plugins/export/export.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:46	7354/7354	---M-Z	200	added ('OK')	application/x-javascript	etag:%221cba-5bf56823-2e78fba7fecaf93b;gz%22	http://www.amcharts.com/lib/3/themes/patterns.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/themes/patterns.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:47	2914/2914	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f1f-5bf56824-931368a43c750d54;gz%22	http://www.amcharts.com/lib/3/themes/light.js	C:/2021_ASIA_NLP/asia/www.amcharts.com/lib/3/themes/light.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:48	7914/7914	---M--	200	added ('OK')	application/javascript	date:Wed,%2014%20Mar%202018%2018:42:10%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Web-Ticker-master/jquery.webticker.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Web-Ticker-master/jquery.webticker.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:46:54	115048/115048	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Mar%202018%2020:34:42%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/bootstrap/dist/js/bootstrap.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/bootstrap/dist/js/bootstrap.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:08	83268/83268	---M--	200	added ('OK')	application/javascript	date:Tue,%2001%20Aug%202017%2017:13:42%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/media/js/jquery.dataTables.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_plugins/DataTables-1.10.15/media/js/jquery.dataTables.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:08	120865/120865	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Mar%202018%2018:55:50%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/echarts-liquidfill-master/dist/echarts-liquidfill.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/echarts-liquidfill-master/dist/echarts-liquidfill.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:09	595/595	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:02%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:12	26336/26336	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:10:21%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/template.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/template.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:15	16041/16041	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:10:21%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/demo.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/demo.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:16	37414/37414	---M--	200	added ('OK')	text/css	date:Sun,%2016%20Jul%202017%2000:21:36%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/font-awesome/css/font-awesome.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/font-awesome/css/font-awesome.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:17	57193/57193	---M--	200	added ('OK')	text/css	date:Tue,%2018%20Jul%202017%2022:06:08%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Ionicons/css/ionicons.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Ionicons/css/ionicons.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:19	16435/16435	---M--	200	added ('OK')	text/css	date:Sat,%2004%20Nov%202017%2023:16:54%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/themify-icons/themify-icons.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/themify-icons/themify-icons.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:20	49518/49518	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Nov%202017%2001:11:56%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/linea-icons/linea.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/linea-icons/linea.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:21	15028/15028	---M--	200	added ('OK')	text/css	date:Thu,%2017%20Aug%202017%2000:02:38%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/glyphicons/glyphicon.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/glyphicons/glyphicon.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:21	37848/37848	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Nov%202017%2001:16:44%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/flag-icon/css/flag-icon.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/flag-icon/css/flag-icon.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:23	108810/108810	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Nov%202017%2002:06:20%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/material-design-iconic-font/css/materialdesignicons.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/material-design-iconic-font/css/materialdesignicons.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:25	12958/12958	---M--	200	added ('OK')	text/css	date:Wed,%2007%20Mar%202018%2023:59:20%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/simple-line-icons-master/css/simple-line-icons.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/simple-line-icons-master/css/simple-line-icons.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:25	268039/268039	---M--	200	added ('OK')	application/javascript	date:Mon,%2003%20Jul%202017%2017:46:06%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery/dist/jquery.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery/dist/jquery.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:25	17969/17969	---M--	200	added ('OK')	text/css	date:Wed,%2007%20Mar%202018%2023:27:52%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:31	101711/101711	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:02%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-chart.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-chart.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:47:32	43677/43677	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Mar%202018%2005:30:56%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/boxed-bg.png	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/boxed-bg.png	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:41	55719/55719	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2005:30:58%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/error-bg.jpg	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/error-bg.jpg	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/css/master_style.css)
10:47:43	8548/8548	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:01%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-2.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-2.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/index-2.html)
10:47:56	140455/140455	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Aug%202016%2000:11:14%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/chart.js-master/Chart.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/chart.js-master/Chart.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/index-2.html)
10:47:59	8526/8526	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:02%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-3.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-3.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/index-3.html)
10:47:59	100525/100525	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:02%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-chart-2.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-chart-2.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/index-2.html)
10:48:01	144877/144877	---M--	200	added ('OK')	text/css	date:Sat,%2003%20Mar%202018%2020:34:42%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/bootstrap/dist/css/bootstrap.min.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/bootstrap/dist/css/bootstrap.min.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/transactions.html)
10:48:02	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:26:27%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/index.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/index.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/transactions.html)
10:48:16	86663/86663	---M--	200	added ('OK')	application/javascript	date:Thu,%2024%20Aug%202017%2016:57:32%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery/dist/jquery.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery/dist/jquery.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/transactions.html)
10:48:17	110635/110635	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:02%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-chart-3.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/dashboard-chart-3.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/index-3.html)
10:48:18	4739/4739	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Nov%202017%2018:10:24%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery-slimscroll/jquery.slimscroll.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery-slimscroll/jquery.slimscroll.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/transactions.html)
10:48:25	48944/48944	---M--	200	added ('OK')	application/javascript	date:Sat,%2003%20Mar%202018%2020:34:42%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/bootstrap/dist/js/bootstrap.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/bootstrap/dist/js/bootstrap.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/transactions.html)
10:48:25	584/584	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:04%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/market-capitalizations.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/market-capitalizations.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/market-capitalizations.html)
10:48:26	9686/9686	---M--	200	added ('OK')	text/css	date:Sat,%2010%20Mar%202018%2001:50:22%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/FlipClock-master/compiled/flipclock.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/FlipClock-master/compiled/flipclock.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-distribution-countdown.html)
10:48:26	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2006:26:27%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/index.html	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/index.html	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-distribution-countdown.html)
10:48:29	62647/62647	---M--	200	added ('OK')	application/javascript	date:Mon,%2003%20Jul%202017%2017:45:50%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery-sparkline/dist/jquery.sparkline.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/jquery-sparkline/dist/jquery.sparkline.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/reports/market-capitalizations.html)
10:48:29	235/235	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:01%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/countdown.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/countdown.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-distribution-countdown.html)
10:48:30	21122/21122	---M--	200	added ('OK')	application/javascript	date:Sat,%2010%20Mar%202018%2001:50:22%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/FlipClock-master/compiled/flipclock.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/FlipClock-master/compiled/flipclock.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-distribution-countdown.html)
10:48:30	479/479	---M--	200	added ('OK')	application/javascript	date:Wed,%2002%20May%202018%2013:11:05%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/progress-animation.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/js/pages/progress-animation.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-progress.html)
10:48:30	12301/12301	---M--	200	added ('OK')	text/css	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Magnific-Popup-master/dist/magnific-popup.css	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Magnific-Popup-master/dist/magnific-popup.css	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-details.html)
10:48:43	705996/705996	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Mar%202018%2018:52:04%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/echarts-master/dist/echarts-en.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/echarts-master/dist/echarts-en.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/)
10:49:52	502027/502027	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2005:33:31%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb/5.jpg	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb/5.jpg	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-details.html)
10:50:15	567752/567752	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2005:33:32%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb/6.jpg	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb/6.jpg	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-details.html)
10:50:19	20216/20216	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-details.html)
10:50:20	678928/678928	---M--	200	added ('OK')	image/jpeg	date:Wed,%2028%20Mar%202018%2005:33:29%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb/4.jpg	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/images/gallery/thumb/4.jpg	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-details.html)
10:50:20	3266/3266	---M--	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2017:11:12%20GMT	http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	C:/2021_ASIA_NLP/asia/html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from http://html-templates.multipurposethemes.com/bootstrap-4/admin/unique/02/unique-admin/crypto-dashboard/pages/ico/ico-details.html)
