title,content,cate,rdate
"홍남기 ""유류세 인하 방안 검토 중...다음 주 조치""","[앵커]정부가 유류세 인하 방침을 사실상 공식화했습니다.홍남기 부총리는 오늘(20일) 국정감사에서 당분간 높은 유가가 금방 떨어지지는 않을 거라며, 유류세 인하 등과 관련해 다음 주 중에 조치가 있을 것이라고 말했습니다.취재 기자 연결해보겠습니다. 권남기 기자!홍 부총리가 오늘(20일) 유류세 인하를 언급했습니다.그동안 검토하지 않고 있다며 신중한 입장을 보이던 기획재정부가 유류세 인하 추진을 공식화한 셈이죠.[기자]네, 그렇습니다.홍남기 부총리 겸 기획재정부 장관은 오늘(20일) 국정감사에서 유류세 인하를 검토하고 있다고 밝혔습니다.국제유가 상승 영향으로 국내 휘발윳값이 올라가는 동시에 물가 상승 압박이 커지고 있다며, 선제 대응을 위해 유류세 인하 방안을 검토 중이라고 말했는데요.또, 유가가 이미 배럴 당 80달러를 넘어선 상황이라 다음 주 중에 조치가 있을 것이라고도 말했습니다.정부가 이르면 다음 주 중에 유류세 인하를 발표할 수도 있단 의미로도 풀이됩니다.유류세는 30% 이내에선 국회를 거치지 않고 정부 시행령 개정만으로 세율을 내릴 수 있습니다.정부는 앞서 국제유가가 배럴당 80달러를 넘어서자 지난 2018년 11월부터 이듬해 5월까지 유류세를 15% 인하했고, 이후에도 인하 폭은 축소하되 기간은 연장해 2019년 8월까지 7% 인하한 바 있습니다.최근에도 두바이유 현물 가격 기준으로 이번 달 6일부터 배럴당 80달러를 넘고 있는데, 환율 상승으로 체감 유가는 더욱 높다는 분석이 나옵니다.실제로 최근엔 서울의 평균 휘발윳값이 리터당 1천800원을 넘기도 했습니다.홍 부총리는 유류세 인하 방식에 대해선 2018년과 같은 방식으로 리터당 세금을 인하하는 방식을 살펴보고 있다며, 몇 가지 대안을 검토하고 있다고 밝혔습니다.지금까지 경제부에서 전해드렸습니다.YTN 권남기 (kwonnk09@ytn.co.kr)",2,2021-10-20 14:53
일반 광역버스 6개 노선 준공영제 22일부터 시행,"김포에서 신촌 구간 등 수도권 6개 일반 광역버스 노선에서 처음으로 준공영제가 시행됩니다.가장 먼저 적용되는 노선은 김포시 강화터미널에서 서울 신촌역을 운행하는 구간으로 오는 22일부터 하루 평균 90회 운행합니다.이어 다음 달에는 광명과 양주, 시흥 노선이 평일 기준 하루 40회에서 42회 운행하고, 12월 이후에는 용인과 이천 노선이 각각 하루 평균 40회 운행합니다.이번 시범사업 노선은 이용객들에게 향상된 서비스를 제공하기 위해 여러 가지 편의시설이 장착된 신규 차량을 운영합니다.앞뒤 좌석 간 간격을 최대 54mm 넓혔고, 차량 대부분에 옆 좌석과 간격 조정 기능 등을 장착해 편안한 승객 공간을 제공한다는 계획입니다.국토부는 더 많은 이용객이 더욱 쾌적한 광역교통 서비스를 누릴 수 있도록 준공영제 대상 노선 18개를 추가로 선정한다는 계획입니다.YTN 김우준 (kimwj0222@ytn.co.kr)",2,2021-10-20 14:12
"발권 수수료, 항공사 마음대로 결정 못 해...공정위 시정권고","앞으로는 항공사들이 여행사에 지급하는 발권 대행 수수료를 일방적으로 결정할 수 없게 됩니다.공정거래위원회는 오늘(20일) 국제항공운송협회, IATA의 여객 판매 대리점 계약을 심사해 일부 불공정 약관에 대해 시정을 권고했다고 밝혔습니다.국제항공운송협회에는 대한항공을 포함한 전 세계 290여 개 항공사가 가입돼 있으며, 여행사들은 협회 회원사들의 국제선 비행기 표를 대신 판매하기 위해선 해당 계약을 체결해야 합니다.공정위 조사 결과 국제항공운송협회는 회원 항공사가 여행사에 지급하는 모든 수수료와 기타 보수를 일방적으로 결정할 수 있도록 규정했습니다.하지만 공정위는 수수료 등은 여행사가 항공사 대신 항공권을 판매해주고 받는 대가이므로 양쪽 당사자가 협의해 결정해야 한다며 해당 조항이 약관법을 위반했다고 판단했습니다.공정위는 시정 권고 후 60일 이내에 국제항공운송협회와 약관 시정 협의를 마칠 예정이며, 만약 권고를 따르지 않을 경우 시정명령 등도 검토할 방침입니다.YTN 권남기 (kwonnk09@ytn.co.kr)",2,2021-10-20 14:12
"""올해 전국 분양아파트 90% 이상이 중소형""","올해 분양된 아파트 가운데 전용면적 85㎡ 이하의 중소형 가구 비중이 역대 최고치를 기록한 것으로 조사됐습니다.부동산 정보업체 '부동산114'는 올해 분양된 아파트 23만4천737가구 가운데 전용 85㎡ 이하 가구 비중이 93.9%로 나타났다고 밝혔습니다.이는 관련 데이터를 집계하기 시작한 2000년 이래 가장 높은 수치로, 중소형 아파트 분양 비중은 4년째 최고치를 경신하고 있습니다.'부동산114' 측은 인구구조와 주거 추세의 변화, 개선된 공간 활용 등으로 중소형 주택 수요가 늘어나면서, 분양 시장에서도 중소형 공급이 주를 이루고 있다고 설명했습니다.YTN 김우준 (kimwj0222@ytn.co.kr)",2,2021-10-20 14:12
"홍남기 ""매출 많이 늘어난 소상공인은 지원금 환수""","홍남기 부총리 겸 기획재정부 장관이 매출이 많이 늘어난 소상공인은 지원금을 환수할 예정이라고 설명했습니다.홍 부총리는 오늘(20일) 국회 기획재정위원회 국정감사에서 소상공인 새희망자금이나 버팀목자금은 매출이 감소한 소상공인만 대상인데, 신청 당시는 다 확인할 수 없어 먼저 지급하고 이후 정산하겠다는 원칙을 뒀다고 말했습니다.홍 부총리는 이어, 기준을 마련해서 매출이 많이 늘어난 업체를 중심으로 환수 조처를 할 것이라고 덧붙였습니다.YTN 권남기 (kwonnk09@ytn.co.kr)",2,2021-10-20 13:14
"홍남기 ""올해 소비자물가 상승률 2% 조금 넘을 것""","홍남기 부총리 겸 기획재정부 장관이 올해 소비자물가 상승률이 2%를 넘어갈 것으로 전망했습니다.홍 부총리는 오늘(20일) 기획재정위원회 국정감사에서 이번 달 소비자물가 상승률은 3%가 넘을 수도 있지만, 올해 전체 물가는 2%를 조금 웃돌 것 같다며 물가 안정을 위해 최대한 노력하겠다고 밝혔습니다.이는 정부의 지난 6월 전망치 1.8%보다 올라간 것입니다.홍 부총리는 이어, 주요 20개국 대부분이 인플레이션 압력에 처해 있지만, 일시적이란 의견이 많다고 덧붙였습니다.YTN 권남기 (kwonnk09@ytn.co.kr)",2,2021-10-20 13:14
"[기업] 카카오뱅크, 전월세보증금 신규 대출 22일부터 재개","카카오뱅크는 오는 22일부터 일반 전월세보증금 신규 대출을 재개한다고 밝혔습니다.카카오뱅크는 가계대출 증가 속도를 고려해 신규 대출을 중단했지만, 금융당국이 전세대출을 가계대출 총량규제에서 제외하겠다고 밝혀 전월세보증금에 한해 신규 대출을 재개하기로 결정했습니다.전월세보증금 신규 대출은 전월세 계약 잔금일 이전에 신청 가능하며, 계약 갱신 시 임차보증금 증액 범위 내에서 대출이 가능합니다.YTN 박병한 (bhpark@ytn.co.kr)",2,2021-10-20 17:36
"[기업] SK하이닉스, 현존 최고 D램 개발...초당 영화 163편 처리","SK하이닉스는 현존하는 제품 가운데 최고 사양을 갖춘 D램인 고대역폭 메모리 4세대 제품을 업계 최초로 개발했다고 밝혔습니다.이는 여러 D램 반도체를 수직으로 연결해 데이터 처리 속도를 높인 제품으로, 2013년 SK하이닉스 업계 최초로 출시했습니다.4세대 제품은 영화 163편 분량의 데이터인 819기가바이트를 1초 만에 처리하는 성능을 자랑합니다.YTN 조태현 (choth@ytn.co.kr)",2,2021-10-20 17:36
사전청약 영향에 지난달 청약통장 가입자 역대 최다,"3기 신도시 민간아파트 사전청약과 추첨제 공급 물량 확대 등의 영향으로 지난달 청약통장 가입자가 역대 최다를 기록했습니다.한국부동산원 청약홈 자료를 보면 지난달 말 기준 주택청약종합저축 가입자는 2,680만여 명으로, 한 달 전보다 27만 3천 명 늘었습니다.이는 월간 가입자 수 증가 폭으론 역대 최다입니다.이는 정부의 사전청약과 추첨제 물량 확대 방침에 따라 청약 당첨을 노린 실수요자들이 통장에 가입한 영향으로 풀이됩니다.YTN 조태현 (choth@ytn.co.kr)",2,2021-10-20 16:55
"코스피, 0.53% 하락한 3,013.13 마감","코스피가 코스피는 전 거래일보다 15.91포인트, 0.53% 내린 3,013.13에 거래를 마쳤습니다.개인이 2천8백억 원 이상을 순매수했으나 외국인이 7백억 원, 기관이 2천억 원 이상을 순매도해 지수 하락을 이끌었습니다.코스닥지수는 3.73포인트, 0.37% 내린 1,001.62로 거래를 마쳤습니다.서울 외환시장에서 원/달러 환율은 4.5원 내린 1,174.2원에 마감했습니다.YTN 박병한 (bhpark@ytn.co.kr)",2,2021-10-20 15:59
가계부채 대책 26일 발표...DSR 규제 강화 예상,"정부가 오는 26일 가계 부채 보완대책을 발표할 예정입니다.금융위원회는 이번 주 국정감사와 부처 협의 등을 거친 뒤 가계 부채의 강력한 관리를 위해 DSR, 총부채원리금상환비율 등 상환 능력에 초점을 맞춘 대책을 오는 26일 내놓을 예정입니다.홍남기 부총리 겸 기획재정부 장관도 국회 기획재정위원회 국감에서 가계부채 보완 대책이 검토 막바지 단계라고 하면서 전체적으로 총량 관리와 DSR 규제 강화 내용이 될 것이라고 밝혔습니다.DSR이란 소득 대비 갚아야 할 원리금 비율을 뜻하는 지표로 신용대출과 카드론 등 모든 금융권 대출의 원리금 부담을 보는 것이어서 DSR을 엄격히 적용하면 대출한도가 줄어들게 됩니다.DSR 규제는 현재 은행별로 40%, 비(非)은행 금융사는 60%가 적용되고 있습니다.YTN 박병한 (bhpark@ytn.co.kr)",2,2021-10-20 15:56
내년에도 관세 인하·연장할까...LNG 등 90여 개 품목 검토,"정부가 이차전지 등 신산업 필수 원재료와 LNG 등 90여 개 수입품의 관세를 내년에도 깎아주거나 현 수준을 연장할지 검토 중입니다.산업통상자원부와 농림축산식품부 등은 최근 기획재정부에 내년에 90여 개 품목의 할당관세를 인하하거나 연장해 달라고 요청했습니다.다만, 올해 말까지 한시적 무관세를 적용한 수입 달걀의 경우 달걀값 안정 등에 따라 내년에는 관세 인하가 되지 않을 예정입니다.할당 관세는 수입물품의 관세율을 일시적으로 낮추거나 높이는 제도로, 물가 상승세와 신산업 육성 등을 고려해 정부가 관세 인하를 적극적으로 검토할 거란 전망이 나옵니다.YTN 권남기 (kwonnk09@ytn.co.kr)",2,2021-10-20 15:56
"소상공인연합회 ""카카오·야놀자 골목상권 침탈...국회 청문회 열어야""","소상공인연합회는 카카오나 야놀자 같은 온라인 플랫폼 기업들의 골목 상권 침탈을 막기 위해 국회 차원의 청문회 개최를 촉구했습니다.연합회는 카카오 김범수 의장이 이번 국정감사에서 골목상권 철수를 공언했지만, 택시업과 대리운전 등 우월적 지위에 있는 시장에 대해서는 구체적인 언급이 없다며 이같이 요구했습니다.이어, 숙박 업체들이 '야놀자'·'여기어때' 등 상위 플랫폼 앱에 수수료와 광고비 명목으로 월평균 300만 원에 가까운 돈을 내고 있다며 '온라인 플랫폼 공정화법'에 수수료 부과기준과 판매대금 정산방식 등을 명시해야 한다고 주장했습니다.YTN 강정규 (live@ytn.co.kr)",2,2021-10-20 15:03
잇따르는 은행권 대출 축소...26일 가계부채 대책 나온다,"[앵커]가계부채 폭증에 놀란 금융당국이 가계대출을 죄면서 잇따라 시중은행들이 대출 상품 판매를 중단하거나 축소하고 있습니다.일단 금융당국은 오는 26일 규제 강화 방안을 담은 가계부채 대책을 발표할 예정입니다.박병한 기자가 보도합니다.[기자]올해 가계부채 증가율을 5~6%대에 묶겠다는 정부의 의지에 따라 시중은행들이 주요 대출상품 판매를 잇따라 중단하고 있습니다.하나은행이 시중 주요 은행 가운데 처음으로 신용 대출과 주택담보대출 상품의 판매를 동시에 중단했습니다.주택과 상가, 오피스텔, 토지 등의 부동산 담보 대출이 중단되며, 실수요자를 위한 전세자금대출과 집단잔금대출, 서민금융상품 판매는 유지합니다.하나은행은 가계 대출의 안정적 관리를 위해 올해 말까지 판매를 중단하고 대출 상황에 따라 재개 일정을 조정할 예정이라고 밝혔습니다.우리은행도 일부 신용대출상품의 우대금리를 축소해, 신규와 연장, 재약정의 대출 금리를 높였습니다.다른 시중은행도 영업점마다 대출 한도를 설정하는 방식으로 관리를 강화하는 분위기입니다.이런 가운데 정부는 DSR, 즉 총부채원리금상환비율 확대 등이 담긴 가계부채 대책을 오는 26일 발표합니다.[홍남기 / 경제부총리 : (가계부채 대책은) 총량 관리와 DSR 규제 강화가 내용이 될 것이고요. 그 과정에서 올해 한 것처럼 실수요자에 대한 피해와 영향을 최소화한다는 큰 기조 아래 대책을 마련하고 있습니다.]애초 내년 7월부터 총대출액 2억 원 초과 대출자에 대해, 또, 2023년 7월부터는 총대출액 1억 원 초과 대출자에 대해 개인별 DSR 규제를 도입하기로 했는데, 그 시기를 앞당기는 방안 등이 논의되고 있습니다.금융 회사별로 개인별 DSR 비율이 70%와 90%를 초과한 대출, 즉, 고(高) DSR 대출액 비중을 축소하는 방안도 검토되고 있습니다.다음 달 기준금리를 인상하면 이자 부담이 커지는 만큼, 저금리 시대를 맞아 은행 대출에 의존했던 서민들의 고심이 깊어질 전망입니다.ytn 박병한입니다.YTN 박병한 (bhpark@ytn.co.kr)",2,2021-10-20 18:33
